Hour,Minute,Second,Milliseconds,Day,Month,Year,Latitude,Longitude,Speed,Angle,Altitude,Thermo1,Thermo2,Thermo3,Thermo4,Pressure,Squeal
13,21,59,609,10,4,17,37.54864,-77.45683,3.49,43.80,94.07,244.70,-240.19,-119.67,-122.03,8.35,0,
13,21,59,796,10,4,17,37.54864,-77.45683,3.43,43.70,97.61,244.64,-240.52,-119.89,-121.53,6.30,0,
13,22,0,0,10,4,17,37.54864,-77.45682,3.38,43.60,97.61,244.75,-240.85,-120.33,-122.36,7.02,0,
13,22,0,187,10,4,17,37.54864,-77.45682,3.38,43.50,97.61,244.75,-240.90,-120.22,-122.25,6.97,0,
13,22,0,406,10,4,17,37.54863,-77.45682,3.38,43.40,97.61,245.24,-241.12,-120.27,-122.36,5.01,0,
13,22,0,609,10,4,17,37.54863,-77.45681,4.22,43.30,125.76,245.85,-241.34,-120.11,-122.80,7.35,0,
13,22,0,796,10,4,17,37.54862,-77.45681,4.53,43.20,125.11,245.57,-241.23,-120.49,-123.24,6.78,0,
13,22,0,984,10,4,17,37.54862,-77.45680,5.20,43.10,126.60,246.01,-242.93,-119.83,-122.74,5.87,0,
13,22,1,203,10,4,17,37.54862,-77.45680,5.52,43.00,125.08,245.90,-241.45,-120.05,-122.91,6.73,0,
13,22,1,406,10,4,17,37.54862,-77.45679,5.52,42.90,125.08,246.01,-241.56,-120.05,-123.02,6.68,0,
13,22,1,609,10,4,17,37.54862,-77.45677,6.16,42.80,122.29,246.45,-241.18,-120.27,-123.24,6.49,0,
13,22,1,796,10,4,17,37.54862,-77.45676,6.18,42.80,119.78,246.29,-241.18,-120.38,-123.13,6.73,0,
13,22,2,0,10,4,17,37.54862,-77.45674,6.22,42.70,119.56,246.01,-240.41,-120.05,-123.51,7.06,0,
13,22,2,203,10,4,17,37.54862,-77.45671,6.22,42.50,119.56,245.96,-233.54,-120.05,-123.51,6.87,0,
13,22,2,406,10,4,17,37.54862,-77.45669,11.04,42.50,100.00,246.18,-225.30,-119.78,-124.01,8.11,0,
13,22,2,593,10,4,17,37.54862,-77.45667,11.95,42.40,97.20,247.00,-241.01,-119.67,-123.40,4.87,0,
13,22,2,796,10,4,17,37.54862,-77.45665,12.20,42.30,96.82,246.40,-240.02,-119.67,-123.62,7.25,0,
13,22,3,0,10,4,17,37.54862,-77.45663,13.03,42.30,95.01,246.12,-239.58,-119.83,-123.90,6.97,0,
13,22,3,203,10,4,17,37.54861,-77.45660,13.03,42.20,95.01,246.18,-232.28,-119.78,-124.01,7.16,0,
13,22,3,390,10,4,17,37.54861,-77.45658,14.63,42.20,93.06,246.56,-64.79,-119.23,-124.06,5.82,0,
13,22,3,609,10,4,17,37.54861,-77.45655,14.63,42.10,93.06,246.62,-228.93,-119.23,-124.12,6.54,0,
13,22,3,796,10,4,17,37.54862,-77.45654,15.56,41.90,92.12,246.23,-238.43,-119.34,-124.01,6.44,0,
13,22,4,0,10,4,17,37.54862,-77.45652,16.19,41.80,89.67,245.79,-237.49,-119.34,-124.28,4.73,0,
13,22,4,187,10,4,17,37.54862,-77.45649,16.19,41.70,89.67,245.79,-237.55,-119.23,-124.39,4.68,0,
13,22,4,406,10,4,17,37.54862,-77.45646,17.61,41.60,87.50,245.79,-236.12,-119.12,-123.90,6.73,0,
13,22,4,609,10,4,17,37.54862,-77.45644,18.08,41.50,87.58,246.56,6.40,-119.17,-124.28,7.40,0,
13,22,4,796,10,4,17,37.54862,-77.45641,18.13,41.40,87.93,245.85,7.89,-118.95,-124.23,7.44,0,
13,22,4,984,10,4,17,37.54862,-77.45639,18.68,41.40,88.10,246.40,0.52,-118.62,-124.17,6.63,0,
13,22,5,203,10,4,17,37.54862,-77.45637,18.73,41.30,88.17,245.68,-3.32,-118.51,-124.23,5.97,0,
13,22,5,406,10,4,17,37.54862,-77.45634,18.73,41.20,88.17,245.63,-3.16,-118.51,-124.17,5.73,0,
13,22,5,609,10,4,17,37.54862,-77.45632,19.36,41.10,88.24,245.79,5.52,-118.57,-124.17,6.59,0,
13,22,5,796,10,4,17,37.54862,-77.45629,19.39,41.00,88.42,245.35,7.23,-118.13,-124.50,5.39,0,
13,22,6,0,10,4,17,37.54861,-77.45626,19.79,40.90,88.63,245.46,1.57,-117.85,-124.12,6.63,0,
13,22,6,203,10,4,17,37.54861,-77.45623,19.79,40.80,88.63,245.52,-0.35,-117.96,-124.17,6.82,0,
13,22,6,406,10,4,17,37.54860,-77.45620,20.14,40.70,89.22,245.02,-2.22,-118.35,-124.06,8.02,0,
13,22,6,593,10,4,17,37.54860,-77.45619,20.22,40.60,89.14,245.19,2.23,-117.63,-124.67,6.59,0,
13,22,6,796,10,4,17,37.54860,-77.45617,20.22,40.50,89.14,245.63,-3.38,-117.19,-124.61,4.73,0,
13,22,7,0,10,4,17,37.54860,-77.45615,20.57,40.50,89.08,245.02,1.24,-117.74,-124.28,6.54,0,
13,22,7,203,10,4,17,37.54860,-77.45613,20.57,40.40,89.08,245.08,1.29,-117.80,-124.39,5.92,0,
13,22,7,390,10,4,17,37.54860,-77.45610,20.66,40.30,87.96,244.75,3.33,-117.80,-124.12,7.02,0,
13,22,7,609,10,4,17,37.54860,-77.45608,20.73,40.20,87.88,244.75,3.55,-117.47,-124.17,5.39,0,
13,22,7,796,10,4,17,37.54860,-77.45606,20.75,40.10,87.74,244.31,-82.92,-117.25,-124.39,6.40,0,
13,22,8,0,10,4,17,37.54860,-77.45603,20.79,40.00,88.05,244.26,-101.26,-117.19,-124.39,6.35,0,
13,22,8,187,10,4,17,37.54859,-77.45602,20.79,39.90,88.05,244.20,-94.95,-117.19,-124.39,6.63,0,
13,22,8,406,10,4,17,37.54859,-77.45599,20.89,39.90,88.73,244.48,1.62,-116.81,-124.28,6.16,0,
13,22,8,609,10,4,17,37.54859,-77.45597,20.94,39.80,88.68,244.26,1.29,-116.43,-123.90,8.26,0,
13,22,8,796,10,4,17,37.54860,-77.45595,20.96,39.70,88.71,244.31,-5.90,-116.37,-124.50,20.32,0,
13,22,8,984,10,4,17,37.54860,-77.45593,20.97,39.60,88.90,243.60,-128.95,-116.10,-124.34,95.99,0,
13,22,9,203,10,4,17,37.54861,-77.45590,20.96,39.40,88.95,244.26,-186.35,-116.75,-123.84,120.84,0,
13,22,9,406,10,4,17,37.54861,-77.45589,20.96,39.30,88.95,244.20,-181.74,-116.70,-123.95,123.27,0,
13,22,9,609,10,4,17,37.54862,-77.45586,20.94,39.20,88.45,243.82,-0.74,-116.04,-124.39,260.03,0,
13,22,9,796,10,4,17,37.54862,-77.45584,20.91,39.10,88.47,243.98,4.37,-115.60,-123.51,341.28,0,
13,22,10,0,10,4,17,37.54862,-77.45581,20.91,39.00,88.47,244.31,5.63,-115.77,-124.06,369.22,0,
13,22,10,203,10,4,17,37.54862,-77.45579,20.91,38.90,88.47,244.20,5.58,-115.77,-124.06,370.65,0,
13,22,10,406,10,4,17,37.54863,-77.45577,20.75,38.80,89.13,243.87,6.07,-116.15,-124.01,401.74,0,
13,22,10,593,10,4,17,37.54863,-77.45574,20.36,38.60,89.30,244.31,6.40,-116.04,-124.01,415.47,0,
13,22,10,796,10,4,17,37.54863,-77.45571,20.03,38.60,89.54,243.49,6.40,-116.21,-123.57,432.35,0,
13,22,11,0,10,4,17,37.54863,-77.45570,19.38,38.50,89.86,243.82,5.25,-116.32,-124.50,416.09,0,
13,22,11,203,10,4,17,37.54863,-77.45568,19.38,38.40,89.86,243.87,5.36,-116.43,-124.45,414.85,0,
13,22,11,390,10,4,17,37.54863,-77.45566,17.90,38.30,90.63,243.82,6.62,-117.47,-124.28,394.11,0,
13,22,11,609,10,4,17,37.54863,-77.45564,16.99,38.20,91.17,243.49,4.86,-117.74,-124.28,402.36,0,
13,22,11,796,10,4,17,37.54862,-77.45561,16.46,38.00,91.43,243.98,4.75,-117.91,-124.12,443.75,0,
13,22,12,0,10,4,17,37.54862,-77.45559,15.46,37.90,92.44,243.65,5.47,-118.73,-124.39,487.76,0,
13,22,12,187,10,4,17,37.54862,-77.45557,15.46,37.80,92.44,243.65,5.47,-118.79,-124.39,490.72,0,
13,22,12,406,10,4,17,37.54861,-77.45556,13.49,37.70,94.28,244.42,5.91,-119.17,-123.95,609.88,0,
13,22,12,609,10,4,17,37.54861,-77.45555,12.55,37.60,94.28,244.48,5.03,-119.61,-124.88,677.26,0,
13,22,12,796,10,4,17,37.54861,-77.45555,12.02,37.50,94.70,244.59,3.22,-120.16,-124.94,690.47,0,
13,22,12,984,10,4,17,37.54860,-77.45553,10.73,37.40,92.31,244.59,4.86,-120.82,-125.05,677.64,0,
13,22,13,203,10,4,17,37.54860,-77.45552,10.73,37.30,92.31,245.08,4.64,-121.09,-125.32,615.89,0,
13,22,13,406,10,4,17,37.54860,-77.45552,10.73,37.20,92.31,245.02,4.70,-121.20,-125.32,610.40,0,
13,22,13,609,10,4,17,37.54860,-77.45552,7.48,37.10,91.67,246.07,6.29,-121.81,-125.71,419.57,0,
13,22,13,796,10,4,17,37.54860,-77.45552,6.94,37.00,92.29,246.12,5.36,-122.69,-126.09,210.82,0,
13,22,14,0,10,4,17,37.54860,-77.45550,5.87,36.90,95.21,246.34,4.86,-123.13,-126.42,10.54,0,
13,22,14,203,10,4,17,37.54860,-77.45550,5.87,36.80,95.21,246.34,4.75,-123.13,-126.48,9.97,0,
13,22,14,406,10,4,17,37.54860,-77.45550,3.71,36.80,99.87,247.00,-2.44,-124.45,-126.59,6.87,0,
13,22,14,593,10,4,17,37.54860,-77.45550,2.98,36.70,99.87,246.95,2.01,-124.39,-126.48,8.11,0,
13,22,14,796,10,4,17,37.54860,-77.45550,2.60,36.70,99.87,247.88,-2.72,-125.16,-126.86,6.16,0,
13,22,15,0,10,4,17,37.54860,-77.45550,2.08,36.60,99.87,247.99,-67.70,-124.88,-127.69,6.16,0,
13,22,15,203,10,4,17,37.54860,-77.45552,2.08,36.60,99.87,248.05,-65.45,-124.88,-127.63,6.35,0,
13,22,15,390,10,4,17,37.54859,-77.45552,1.58,37.10,99.87,248.98,1.46,-125.60,-127.74,6.35,0,
13,22,15,609,10,4,17,37.54858,-77.45552,1.57,37.60,99.87,249.97,-0.14,-125.87,-128.29,5.97,0,
13,22,15,796,10,4,17,37.54858,-77.45552,1.59,38.30,99.87,250.63,5.08,-125.54,-128.40,6.78,0,
13,22,16,0,10,4,17,37.54857,-77.45552,1.67,38.70,99.87,250.30,2.89,-125.82,-128.29,7.35,0,
13,22,16,187,10,4,17,37.54856,-77.45552,1.67,38.90,99.87,250.35,2.83,-125.87,-128.35,7.44,0,
13,22,16,406,10,4,17,37.54856,-77.45552,1.67,39.00,99.87,250.63,-3.71,-125.82,-128.35,6.68,0,
13,22,16,609,10,4,17,37.54856,-77.45550,3.18,39.20,99.87,250.74,1.29,-126.15,-128.51,7.06,0,
13,22,16,796,10,4,17,37.54855,-77.45550,3.19,39.20,99.87,250.96,3.27,-126.20,-128.68,5.82,0,
13,22,16,984,10,4,17,37.54855,-77.45550,3.59,39.20,127.19,251.34,3.33,-125.76,-129.11,4.77,0,
13,22,17,203,10,4,17,37.54854,-77.45550,3.92,39.30,127.29,251.78,4.70,-126.37,-128.68,4.68,0,
13,22,17,406,10,4,17,37.54854,-77.45549,3.92,39.30,127.29,251.78,4.70,-126.37,-128.68,4.39,0,
13,22,17,609,10,4,17,37.54853,-77.45549,5.16,39.40,133.98,252.00,6.18,-125.93,-129.28,7.64,0,
13,22,17,796,10,4,17,37.54853,-77.45549,5.52,39.40,137.20,251.51,3.82,-125.87,-129.11,6.40,0,
13,22,18,0,10,4,17,37.54853,-77.45549,6.35,39.40,140.61,251.84,4.64,-126.09,-129.06,5.68,0,
13,22,18,203,10,4,17,37.54852,-77.45549,6.35,39.40,140.61,251.78,5.03,-126.09,-129.22,6.35,0,
13,22,18,406,10,4,17,37.54851,-77.45548,7.24,39.40,148.58,252.17,5.63,-125.71,-129.55,5.25,0,
13,22,18,593,10,4,17,37.54851,-77.45548,7.30,39.40,151.95,251.62,1.18,-126.20,-129.00,7.16,0,
13,22,18,796,10,4,17,37.54850,-77.45547,7.47,39.30,153.59,251.67,-24.63,-125.32,-129.06,6.59,0,
13,22,19,0,10,4,17,37.54849,-77.45546,8.23,39.30,161.10,252.50,-134.22,-125.71,-129.39,4.30,0,
13,22,19,203,10,4,17,37.54848,-77.45546,8.23,39.30,161.10,252.55,-134.06,-125.65,-129.50,4.96,0,
13,22,19,390,10,4,17,37.54847,-77.45546,9.44,39.30,167.74,251.78,-7.11,-125.82,-129.55,6.97,0,
13,22,19,609,10,4,17,37.54846,-77.45545,9.44,39.30,167.74,251.67,-203.22,-125.27,-129.44,7.68,0,
13,22,19,796,10,4,17,37.54845,-77.45545,10.88,39.20,175.24,251.95,-248.10,-125.38,-129.28,8.40,0,
13,22,20,0,10,4,17,37.54843,-77.45545,12.15,39.20,178.38,252.28,-247.93,-125.43,-129.33,7.64,0,
13,22,20,187,10,4,17,37.54841,-77.45545,12.15,39.20,178.38,252.22,-248.15,-125.32,-129.33,6.97,0,
13,22,20,406,10,4,17,37.54840,-77.45545,14.21,39.20,180.74,251.89,-247.16,-125.05,-129.06,7.59,0,
13,22,20,609,10,4,17,37.54839,-77.45545,14.59,39.10,181.35,251.95,-245.84,-124.94,-129.22,8.78,0,
13,22,20,796,10,4,17,37.54838,-77.45544,14.64,39.10,180.74,251.89,-245.40,-124.88,-129.55,5.82,0,
13,22,20,984,10,4,17,37.54837,-77.45544,15.06,39.20,179.81,251.56,-244.03,-124.72,-129.66,7.06,0,
13,22,21,203,10,4,17,37.54835,-77.45544,15.52,39.20,179.42,251.34,-243.65,-124.23,-129.39,6.35,0,
13,22,21,406,10,4,17,37.54834,-77.45543,15.52,39.20,179.42,251.34,-243.54,-124.28,-129.33,6.16,0,
13,22,21,609,10,4,17,37.54833,-77.45543,15.90,39.20,178.10,251.12,-91.43,-124.56,-129.22,4.92,0,
13,22,21,796,10,4,17,37.54831,-77.45543,16.36,39.10,178.11,251.34,-14.69,-124.50,-129.33,7.35,0,
13,22,22,0,10,4,17,37.54829,-77.45543,17.20,39.10,179.54,250.96,-7.99,-124.23,-129.55,4.92,0,
13,22,22,203,10,4,17,37.54828,-77.45543,17.20,39.20,179.54,250.90,-15.13,-124.23,-129.50,5.54,0,
13,22,22,406,10,4,17,37.54827,-77.45542,17.68,39.20,179.07,251.40,-38.31,-123.84,-129.11,5.68,0,
13,22,22,593,10,4,17,37.54825,-77.45542,17.69,39.20,178.52,251.18,0.96,-123.40,-129.50,6.68,0,
13,22,22,796,10,4,17,37.54824,-77.45542,17.69,39.30,178.52,250.46,3.60,-123.13,-129.22,6.49,0,
13,22,23,0,10,4,17,37.54823,-77.45542,17.50,39.80,178.99,251.12,-32.54,-123.68,-129.50,6.97,0,
13,22,23,203,10,4,17,37.54822,-77.45540,17.50,40.20,178.99,251.01,-31.39,-123.62,-129.50,6.87,0,
13,22,23,390,10,4,17,37.54820,-77.45539,18.15,40.60,179.22,250.35,-8.70,-122.74,-129.44,6.73,0,
13,22,23,609,10,4,17,37.54819,-77.45539,18.45,40.90,179.71,250.30,3.60,-122.96,-129.22,8.26,0,
13,22,23,796,10,4,17,37.54817,-77.45538,18.63,41.10,179.73,250.13,5.96,-122.74,-129.17,8.87,0,
13,22,24,0,10,4,17,37.54816,-77.45537,18.82,41.30,179.47,250.41,4.42,-122.41,-129.11,6.87,0,
13,22,24,187,10,4,17,37.54814,-77.45537,18.82,41.40,179.47,250.35,4.04,-122.47,-129.11,7.35,0,
13,22,24,406,10,4,17,37.54813,-77.45537,18.46,41.50,181.04,250.13,8.32,-122.80,-128.68,6.35,0,
13,22,24,609,10,4,17,37.54811,-77.45536,18.51,41.60,180.99,249.69,-19.20,-122.41,-128.78,7.02,0,
13,22,24,796,10,4,17,37.54809,-77.45536,18.52,41.60,180.64,249.25,-10.02,-122.30,-129.33,7.78,0,
13,22,24,984,10,4,17,37.54807,-77.45536,18.73,41.60,179.68,249.36,7.89,-121.97,-128.84,4.82,0,
13,22,25,203,10,4,17,37.54805,-77.45536,18.74,41.60,178.42,249.09,3.77,-121.92,-129.11,4.15,0,
13,22,25,406,10,4,17,37.54804,-77.45536,18.74,41.70,178.42,249.14,1.13,-121.92,-129.11,4.30,0,
13,22,25,609,10,4,17,37.54802,-77.45536,18.61,41.70,176.32,249.14,-8.65,-121.92,-129.06,7.30,0,
13,22,25,796,10,4,17,37.54801,-77.45536,18.59,41.70,176.74,249.03,7.56,-121.20,-128.78,6.82,0,
13,22,26,0,10,4,17,37.54799,-77.45536,18.59,41.90,176.74,249.14,7.23,-121.31,-128.78,6.54,0,
13,22,26,203,10,4,17,37.54797,-77.45536,18.59,41.90,176.74,249.03,7.17,-121.37,-128.78,6.25,0,
13,22,26,406,10,4,17,37.54796,-77.45536,18.40,42.10,177.13,248.54,8.21,-121.37,-128.89,7.25,0,
13,22,26,593,10,4,17,37.54795,-77.45536,18.35,42.10,178.52,248.71,8.82,-120.71,-128.68,8.06,0,
13,22,26,796,10,4,17,37.54792,-77.45536,18.31,42.20,178.88,248.82,-31.89,-121.04,-129.17,4.54,0,
13,22,27,0,10,4,17,37.54791,-77.45536,18.40,42.20,179.49,248.16,-13.65,-120.87,-128.46,5.16,0,
13,22,27,203,10,4,17,37.54789,-77.45536,18.40,42.20,179.49,248.21,-13.87,-120.93,-128.51,8.83,0,
13,22,27,390,10,4,17,37.54787,-77.45536,18.46,42.40,180.01,247.94,0.36,-121.09,-128.18,111.59,0,
13,22,27,609,10,4,17,37.54786,-77.45536,18.50,42.40,181.06,248.49,1.95,-120.60,-128.18,114.59,0,
13,22,27,796,10,4,17,37.54784,-77.45536,18.50,42.40,181.20,247.72,2.72,-120.60,-128.57,140.58,0,
13,22,28,0,10,4,17,37.54783,-77.45536,18.50,42.50,180.45,247.72,3.93,-120.98,-128.02,168.85,0,
13,22,28,187,10,4,17,37.54781,-77.45536,18.50,42.60,180.45,247.66,4.04,-120.93,-128.13,169.62,0,
13,22,28,406,10,4,17,37.54780,-77.45536,18.06,42.60,178.21,247.39,9.70,-120.16,-128.40,222.07,0,
13,22,28,609,10,4,17,37.54779,-77.45535,18.07,42.70,179.75,247.83,9.70,-120.27,-128.62,232.32,0,
13,22,28,796,10,4,17,37.54777,-77.45535,18.05,42.80,179.89,247.28,9.97,-120.33,-128.18,241.71,0,
13,22,28,984,10,4,17,37.54776,-77.45535,17.68,42.90,180.20,247.39,10.25,-120.60,-128.13,245.96,0,
13,22,29,203,10,4,17,37.54774,-77.45535,17.68,42.90,180.20,246.89,10.52,-120.76,-127.74,252.59,0,
13,22,29,406,10,4,17,37.54773,-77.45535,17.68,42.90,180.20,246.84,10.47,-120.66,-127.80,253.11,0,
13,22,29,609,10,4,17,37.54772,-77.45535,16.31,43.00,179.78,246.78,10.47,-120.87,-128.29,271.23,0,
13,22,29,796,10,4,17,37.54771,-77.45535,16.24,43.00,180.22,247.22,9.92,-121.04,-128.35,304.70,0,
13,22,30,0,10,4,17,37.54769,-77.45535,15.90,43.00,181.63,246.89,10.63,-121.42,-128.62,305.47,0,
13,22,30,203,10,4,17,37.54768,-77.45535,15.90,42.90,181.63,246.89,10.69,-121.42,-128.57,305.23,0,
13,22,30,406,10,4,17,37.54767,-77.45535,15.09,42.90,182.61,247.50,10.14,-121.09,-128.51,295.55,0,
13,22,30,593,10,4,17,37.54766,-77.45534,14.53,42.80,182.46,247.39,10.74,-121.97,-128.73,302.32,0,
13,22,30,796,10,4,17,37.54765,-77.45534,14.23,42.70,182.38,247.06,11.57,-122.19,-128.46,313.57,0,
13,22,31,0,10,4,17,37.54764,-77.45534,13.75,42.70,182.22,247.44,11.51,-122.47,-128.62,338.99,0,
13,22,31,203,10,4,17,37.54763,-77.45534,13.75,42.70,182.22,247.44,11.57,-122.47,-128.57,340.52,0,
13,22,31,390,10,4,17,37.54763,-77.45534,11.97,42.70,182.95,247.17,11.24,-122.80,-128.73,379.00,0,
13,22,31,609,10,4,17,37.54761,-77.45534,11.50,42.70,182.67,247.28,11.46,-123.57,-128.89,366.46,0,
13,22,31,796,10,4,17,37.54761,-77.45534,11.15,42.60,182.59,247.94,12.00,-124.23,-129.17,352.72,0,
13,22,32,0,10,4,17,37.54760,-77.45534,10.75,42.70,182.95,248.10,12.17,-124.39,-129.06,278.10,0,
13,22,32,187,10,4,17,37.54759,-77.45534,10.75,42.70,182.95,248.16,12.11,-124.39,-129.11,278.00,0,
13,22,32,406,10,4,17,37.54759,-77.45534,10.75,42.70,182.95,248.38,11.84,-124.83,-129.00,255.30,0,
13,22,32,609,10,4,17,37.54758,-77.45534,9.37,42.70,181.60,248.65,11.68,-125.54,-129.33,168.23,0,
13,22,32,796,10,4,17,37.54757,-77.45534,9.00,42.70,181.01,248.54,11.24,-125.87,-129.83,119.02,0,
13,22,32,984,10,4,17,37.54756,-77.45534,8.38,42.70,182.19,248.93,11.07,-126.09,-130.10,68.05,0,
13,22,33,203,10,4,17,37.54756,-77.45534,7.72,42.70,181.60,248.93,9.81,-126.42,-130.38,6.11,0,
13,22,33,406,10,4,17,37.54756,-77.45534,7.72,42.70,181.60,248.98,9.75,-126.37,-130.43,5.87,0,
13,22,33,609,10,4,17,37.54755,-77.45534,6.73,42.70,180.79,249.14,8.93,-126.53,-130.49,5.11,0,
13,22,33,796,10,4,17,37.54755,-77.45534,6.45,42.70,181.83,250.02,9.09,-126.86,-130.27,6.87,0,
13,22,34,0,10,4,17,37.54754,-77.45534,6.05,42.70,182.31,250.13,8.43,-126.86,-130.98,5.58,0,
13,22,34,203,10,4,17,37.54754,-77.45534,6.05,42.70,182.31,250.30,8.38,-126.92,-131.09,6.01,0,
13,22,34,406,10,4,17,37.54753,-77.45534,5.74,42.70,180.26,250.90,-145.15,-127.03,-131.31,6.11,0,
13,22,34,593,10,4,17,37.54753,-77.45534,5.67,42.70,178.51,250.24,-253.21,-127.52,-131.20,4.34,0,
13,22,34,796,10,4,17,37.54752,-77.45534,5.62,42.70,177.38,250.24,-252.82,-127.19,-131.26,7.06,0,
13,22,35,0,10,4,17,37.54752,-77.45533,5.65,42.70,177.42,250.79,-253.04,-126.86,-131.86,6.44,0,
13,22,35,203,10,4,17,37.54751,-77.45533,5.65,42.60,177.42,250.85,-253.15,-126.81,-131.86,6.16,0,
13,22,35,390,10,4,17,37.54751,-77.45533,6.39,42.60,179.00,251.18,-253.75,-127.36,-131.53,7.78,0,
13,22,35,609,10,4,17,37.54750,-77.45533,6.39,42.60,179.00,251.18,-253.26,-127.69,-131.64,8.02,0,
13,22,35,796,10,4,17,37.54750,-77.45532,7.03,42.60,179.92,251.12,-82.31,-127.30,-131.64,6.54,0,
13,22,36,0,10,4,17,37.54749,-77.45532,7.62,42.60,180.42,251.23,-64.68,-127.69,-131.92,8.16,0,
13,22,36,187,10,4,17,37.54748,-77.45532,7.62,42.70,180.42,251.18,-70.56,-127.74,-131.86,7.54,0,
13,22,36,406,10,4,17,37.54748,-77.45532,8.36,42.70,182.55,251.89,-252.93,-127.63,-131.59,6.59,0,
13,22,36,609,10,4,17,37.54747,-77.45532,9.02,42.80,182.13,251.29,-252.49,-127.36,-132.41,5.87,0,
13,22,36,796,10,4,17,37.54747,-77.45531,9.22,42.90,181.66,251.62,-9.31,-127.30,-132.14,7.11,0,
13,22,36,984,10,4,17,37.54746,-77.45530,9.59,43.10,181.70,251.56,-25.29,-127.36,-131.97,8.11,0,
13,22,37,203,10,4,17,37.54745,-77.45530,10.17,43.20,180.89,251.40,-251.67,-127.30,-132.03,5.97,0,
13,22,37,406,10,4,17,37.54744,-77.45529,10.17,43.30,180.89,251.51,-251.72,-127.25,-132.03,5.54,0,
13,22,37,609,10,4,17,37.54743,-77.45529,11.57,43.30,180.58,251.45,-217.44,-127.25,-131.97,5.39,0,
13,22,37,796,10,4,17,37.54743,-77.45529,11.90,43.40,180.98,251.18,-43.20,-127.41,-131.97,5.16,0,
13,22,38,0,10,4,17,37.54742,-77.45529,12.42,43.50,178.90,251.18,-250.40,-126.97,-131.81,7.02,0,
13,22,38,203,10,4,17,37.54740,-77.45529,12.42,43.50,178.90,251.18,-243.54,-127.03,-131.81,7.06,0,
13,22,38,406,10,4,17,37.54739,-77.45529,13.58,43.50,179.00,251.56,-45.84,-126.26,-132.30,7.49,0,
13,22,38,593,10,4,17,37.54738,-77.45529,14.12,43.50,180.27,251.51,-34.36,-126.70,-132.25,6.73,0,
13,22,38,796,10,4,17,37.54736,-77.45529,14.12,43.50,180.27,251.73,-156.96,-126.20,-132.25,6.87,0,
13,22,39,0,10,4,17,37.54735,-77.45529,14.93,43.50,180.44,250.96,-56.11,-126.59,-132.19,7.64,0,
13,22,39,203,10,4,17,37.54734,-77.45529,14.93,43.50,180.44,250.90,-62.15,-126.53,-132.19,7.25,0,
13,22,39,390,10,4,17,37.54732,-77.45529,16.00,43.60,180.78,250.57,-248.92,-126.09,-132.36,7.73,0,
13,22,39,609,10,4,17,37.54730,-77.45529,16.37,43.50,181.00,250.79,-175.64,-126.09,-132.47,7.68,0,
13,22,39,796,10,4,17,37.54729,-77.45529,16.63,43.60,180.70,250.68,-247.99,-126.20,-132.47,7.68,0,
13,22,40,0,10,4,17,37.54728,-77.45529,16.69,43.60,180.42,250.52,-247.60,-126.31,-132.52,6.06,0,
13,22,40,187,10,4,17,37.54726,-77.45529,16.69,43.50,180.42,250.46,-244.86,-126.20,-132.58,6.06,0,
13,22,40,406,10,4,17,37.54724,-77.45529,17.89,43.50,180.51,250.02,-246.56,-126.04,-132.58,5.87,0,
13,22,40,609,10,4,17,37.54723,-77.45529,18.20,43.50,179.12,250.85,-42.21,-125.82,-132.30,4.44,0,
13,22,40,796,10,4,17,37.54722,-77.45529,18.46,43.50,179.52,250.57,-6.78,-125.76,-132.25,7.11,0,
13,22,40,984,10,4,17,37.54719,-77.45529,18.54,43.50,179.09,250.41,-11.73,-125.60,-132.47,8.35,0,
13,22,41,203,10,4,17,37.54718,-77.45529,18.61,43.50,179.50,249.91,-13.59,-125.32,-132.36,6.35,0,
13,22,41,406,10,4,17,37.54717,-77.45529,18.61,43.50,179.50,249.86,-13.43,-125.27,-132.41,6.35,0,
13,22,41,609,10,4,17,37.54715,-77.45529,18.93,43.50,178.47,250.13,-6.51,-125.16,-132.52,8.54,0,
13,22,41,796,10,4,17,37.54713,-77.45529,18.88,43.40,178.36,249.53,-235.19,-124.83,-132.14,7.73,0,
13,22,42,203,10,4,17,37.54710,-77.45529,19.29,43.40,178.60,249.58,-233.54,-124.88,-132.14,8.06,0,
13,22,42,406,10,4,17,37.54708,-77.45529,19.56,43.40,178.24,249.53,-235.96,-124.94,-132.08,7.54,0,
13,22,42,593,10,4,17,37.54707,-77.45529,19.56,43.40,178.24,249.20,-68.20,-124.67,-131.97,7.97,0,
13,22,42,796,10,4,17,37.54705,-77.45529,19.84,43.40,178.25,249.36,-12.55,-124.56,-132.25,8.40,0,
13,22,43,0,10,4,17,37.54703,-77.45529,20.06,43.40,178.50,249.69,-13.76,-124.77,-132.52,7.64,0,
13,22,43,203,10,4,17,37.54702,-77.45529,20.06,43.50,178.50,249.69,-13.10,-124.72,-132.47,7.83,0,
13,22,43,390,10,4,17,37.54700,-77.45529,20.90,43.50,178.61,248.65,-4.04,-124.23,-132.19,7.21,0,
13,22,43,609,10,4,17,37.54698,-77.45529,21.17,43.60,179.10,248.21,-0.90,-124.34,-132.14,7.92,0,
13,22,43,796,10,4,17,37.54697,-77.45529,21.24,43.80,178.94,248.93,0.30,-124.12,-132.14,7.11,0,
13,22,44,0,10,4,17,37.54695,-77.45529,21.25,44.00,178.12,248.76,1.73,-124.34,-132.36,7.35,0,
