Hour,Minute,Second,Milliseconds,Day,Month,Year,Latitude,Longitude,Speed,Angle,Altitude,Thermo1,Thermo2,Thermo3,Thermo4,Pressure,Squeal
13,6,26,406,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,190.75,30.46,-49.30,-32.05,211.10,0,
13,6,26,593,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,190.26,30.19,-49.30,-32.16,34.24,0,
13,6,26,796,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.82,29.91,-48.86,-31.72,12.36,0,
13,6,27,0,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.76,30.46,-49.08,-32.11,45.45,0,
13,6,27,203,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.76,30.57,-49.02,-32.11,45.97,0,
13,6,27,390,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.93,31.34,-49.02,-31.61,91.84,0,
13,6,27,609,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,190.09,31.95,-48.80,-31.34,108.82,0,
13,6,27,796,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.60,31.62,-49.13,-31.72,118.21,0,
13,6,28,0,10,4,17,37.55707,-77.45367,0.02,48.90,314.15,190.26,31.84,-48.97,-30.95,146.59,0,
13,6,28,187,10,4,17,37.55707,-77.45367,0.02,48.90,314.15,190.31,31.89,-48.91,-30.95,149.49,0,
13,6,28,406,10,4,17,37.55707,-77.45367,0.02,48.90,314.15,189.60,31.84,-48.64,-30.57,266.32,0,
13,6,28,609,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.27,31.23,-48.42,-31.06,290.16,0,
13,6,28,796,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.65,32.27,-48.58,-31.23,287.82,0,
13,6,28,984,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.76,32.11,-48.42,-30.68,295.31,0,
13,6,29,203,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.54,31.34,-48.20,-30.62,296.93,0,
13,6,29,406,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.60,31.40,-48.15,-30.62,297.74,0,
13,6,29,609,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.77,32.11,-47.60,-30.29,308.28,0,
13,6,29,796,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.60,32.05,-48.26,-30.84,312.76,0,
13,6,30,0,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.27,31.67,-48.04,-30.62,310.47,0,
13,6,30,203,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.27,31.67,-48.04,-30.62,310.38,0,
13,6,30,406,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.21,31.51,-48.04,-30.35,313.76,0,
13,6,30,593,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,188.99,32.00,-47.87,-30.51,312.24,0,
13,6,30,796,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.49,31.78,-47.49,-30.02,307.52,0,
13,6,31,0,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.10,31.51,-47.71,-31.06,294.74,0,
13,6,31,203,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.10,31.51,-47.71,-31.06,293.88,0,
13,6,31,390,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.88,31.51,-47.71,-30.73,282.44,0,
13,6,31,609,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.05,31.07,-47.87,-30.79,277.24,0,
13,6,31,796,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.72,31.07,-47.93,-30.73,275.24,0,
13,6,32,0,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.67,31.01,-47.65,-30.57,274.04,0,
13,6,32,187,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.72,31.07,-47.65,-30.62,273.71,0,
13,6,32,406,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,188.94,31.23,-47.71,-30.84,276.48,0,
13,6,32,609,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.94,31.18,-47.65,-31.17,277.29,0,
13,6,32,796,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.43,31.51,-47.21,-31.12,279.00,0,
13,6,32,984,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.10,31.40,-47.27,-30.95,281.72,0,
13,6,33,203,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.43,31.40,-47.27,-31.06,275.14,0,
13,6,33,406,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.49,31.34,-47.32,-31.12,274.47,0,
13,6,33,609,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.76,31.67,-46.44,-31.12,245.05,0,
13,6,33,796,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.82,31.67,-46.83,-31.39,249.06,0,
13,6,34,0,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.32,31.45,-46.17,-30.84,248.39,0,
13,6,34,203,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.38,31.51,-46.17,-30.84,248.29,0,
13,6,34,406,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.32,31.23,-46.77,-31.72,249.68,0,
13,6,34,593,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.05,31.01,-46.88,-31.89,252.59,0,
13,6,34,796,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.43,31.23,-46.61,-31.83,253.30,0,
13,6,35,0,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.16,30.57,-46.55,-31.67,253.97,0,
13,6,35,203,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.16,30.63,-46.55,-31.72,254.49,0,
13,6,35,390,10,4,17,37.55707,-77.45367,0.02,48.90,314.15,188.94,30.41,-46.55,-31.45,257.93,0,
13,6,35,609,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.54,30.74,-46.11,-31.72,260.93,0,
13,6,35,796,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,189.21,30.63,-46.17,-31.72,258.88,0,
13,6,36,0,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,188.72,30.52,-46.33,-32.27,260.45,0,
13,6,36,187,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,188.61,30.52,-46.33,-32.22,260.36,0,
13,6,36,406,10,4,17,37.55707,-77.45367,0.01,48.90,314.15,188.77,30.30,-46.00,-32.05,262.98,0,
13,6,36,609,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.27,31.01,-45.73,-31.67,264.75,0,
13,6,36,796,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.49,30.13,-46.00,-32.22,266.27,0,
13,6,36,984,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.60,30.90,-45.84,-32.43,264.79,0,
13,6,37,203,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.60,30.57,-45.78,-32.27,265.65,0,
13,6,37,406,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.54,30.52,-45.78,-32.27,265.94,0,
13,6,37,609,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.32,30.63,-45.51,-32.22,265.65,0,
13,6,37,796,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.05,30.41,-45.07,-32.38,266.89,0,
13,6,38,0,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.16,30.35,-45.56,-32.32,271.28,0,
13,6,38,203,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.16,30.41,-45.51,-32.32,270.85,0,
13,6,38,406,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.16,30.46,-45.34,-32.38,271.14,0,
13,6,38,593,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,189.05,30.41,-44.90,-32.49,270.80,0,
13,6,38,796,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.83,29.91,-45.34,-32.60,271.18,0,
13,6,39,0,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.94,30.08,-45.34,-32.54,270.56,0,
13,6,39,203,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.99,30.02,-45.45,-32.60,270.80,0,
13,6,39,390,10,4,17,37.55707,-77.45367,0.00,48.90,314.15,188.94,30.19,-44.74,-32.71,272.90,0,
13,6,39,609,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,189.10,30.24,-44.90,-32.76,275.05,0,
13,6,39,796,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,189.10,29.75,-44.85,-32.71,274.62,0,
13,6,40,0,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,189.32,29.64,-45.07,-32.65,275.57,0,
13,6,40,187,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,189.21,29.64,-45.07,-32.60,275.38,0,
13,6,40,406,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,189.43,30.30,-44.79,-32.65,275.95,0,
13,6,40,609,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,189.16,29.64,-44.68,-32.93,279.10,0,
13,6,40,796,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.77,29.58,-44.46,-32.98,278.43,0,
13,6,40,984,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.83,29.53,-44.63,-33.04,279.67,0,
13,6,41,203,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,189.10,29.91,-44.63,-32.49,278.38,0,
13,6,41,406,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,189.10,29.86,-44.68,-32.49,278.48,0,
13,6,41,609,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.72,29.80,-44.85,-33.37,281.20,0,
13,6,41,796,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.83,29.14,-44.35,-32.93,281.91,0,
13,6,42,0,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.28,29.75,-44.35,-32.87,280.96,0,
13,6,42,203,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.28,29.75,-44.35,-32.93,273.33,0,
13,6,42,406,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.56,29.25,-44.63,-32.93,4.96,0,
13,6,42,593,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.61,28.92,-44.85,-33.31,6.49,0,
13,6,42,796,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.56,28.87,-44.52,-33.20,5.39,0,
13,6,43,0,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.39,27.50,-44.63,-32.93,4.54,0,
13,6,43,203,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.34,26.56,-44.63,-32.87,4.20,0,
13,6,43,390,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.45,-11.78,-44.46,-32.98,6.63,0,
13,6,43,609,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.39,-0.46,-44.25,-33.31,8.21,0,
13,6,43,796,10,4,17,37.55707,-77.45367,0.01,49.00,314.15,188.39,13.65,-44.41,-33.15,4.82,0,
13,6,44,0,10,4,17,37.55707,-77.45367,0.01,49.00,314.15,188.61,22.44,-44.35,-33.37,5.39,0,
13,6,44,187,10,4,17,37.55707,-77.45367,0.01,49.00,314.15,188.56,22.50,-44.35,-33.48,5.44,0,
13,6,44,406,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,188.06,26.78,-44.35,-33.37,5.16,0,
13,6,44,609,10,4,17,37.55707,-77.45367,0.00,49.00,314.15,187.95,27.94,-44.19,-33.20,3.77,0,
13,6,44,796,10,4,17,37.55707,-77.45367,0.17,49.00,314.15,187.62,27.83,-44.03,-33.31,5.73,0,
13,6,44,984,10,4,17,37.55707,-77.45367,0.35,49.00,314.15,187.68,25.90,-43.97,-33.31,172.43,0,
13,6,45,203,10,4,17,37.55707,-77.45367,0.61,49.00,314.15,187.73,27.17,-44.03,-33.26,227.41,0,
13,6,45,406,10,4,17,37.55707,-77.45367,0.61,49.00,314.15,187.79,27.17,-44.08,-33.26,228.84,0,
13,6,45,609,10,4,17,37.55707,-77.45367,0.97,49.00,314.15,187.73,28.10,-44.19,-33.48,302.84,0,
13,6,45,796,10,4,17,37.55707,-77.45367,1.17,49.00,314.15,188.34,28.32,-43.37,-33.20,307.95,0,
13,6,46,0,10,4,17,37.55707,-77.45366,1.29,49.00,121.42,187.68,28.65,-43.37,-33.31,303.94,0,
13,6,46,203,10,4,17,37.55707,-77.45366,1.29,49.00,121.42,187.68,28.65,-43.42,-33.26,297.50,0,
13,6,46,406,10,4,17,37.55707,-77.45366,2.91,49.10,121.42,188.12,27.99,-44.19,-33.53,3.30,0,
13,6,46,593,10,4,17,37.55706,-77.45365,3.18,49.10,126.36,187.24,28.32,-44.03,-33.75,5.25,0,
13,6,46,796,10,4,17,37.55706,-77.45365,3.18,49.10,126.36,187.68,28.65,-43.42,-33.37,4.82,0,
13,6,47,0,10,4,17,37.55706,-77.45363,3.27,49.30,130.71,187.46,28.37,-43.48,-33.64,6.25,0,
13,6,47,203,10,4,17,37.55706,-77.45362,3.27,49.40,130.71,187.40,28.43,-43.42,-33.59,6.20,0,
13,6,47,390,10,4,17,37.55706,-77.45362,3.00,49.40,121.10,187.51,-11.45,-43.70,-33.48,4.20,0,
13,6,47,609,10,4,17,37.55706,-77.45361,2.95,49.50,119.25,187.90,-193.71,-43.53,-33.70,4.73,0,
13,6,47,796,10,4,17,37.55705,-77.45361,2.88,49.50,120.43,187.51,-193.44,-43.59,-33.75,4.68,0,
13,6,48,0,10,4,17,37.55705,-77.45360,2.84,49.60,122.03,186.47,-194.15,-43.75,-33.70,5.92,0,
13,6,48,187,10,4,17,37.55705,-77.45359,2.84,49.60,122.03,186.58,-194.26,-43.75,-33.64,6.30,0,
13,6,48,406,10,4,17,37.55704,-77.45359,3.43,49.70,119.45,187.68,-193.93,-43.53,-33.37,5.63,0,
13,6,48,609,10,4,17,37.55704,-77.45359,3.79,49.90,117.58,187.95,26.18,-43.09,-33.59,5.92,0,
13,6,48,796,10,4,17,37.55703,-77.45358,4.20,50.00,119.14,187.79,-193.60,-43.09,-33.64,6.59,0,
13,6,48,984,10,4,17,37.55702,-77.45356,4.81,50.10,117.60,187.24,-193.99,-43.26,-33.75,8.06,0,
13,6,49,203,10,4,17,37.55702,-77.45355,5.39,50.30,117.12,187.40,-194.26,-43.48,-33.97,7.44,0,
13,6,49,406,10,4,17,37.55701,-77.45354,5.39,50.40,117.12,187.40,-194.15,-43.48,-33.86,7.40,0,
13,6,49,609,10,4,17,37.55701,-77.45353,6.60,50.40,119.99,187.84,-193.55,-42.98,-33.59,5.73,0,
13,6,49,796,10,4,17,37.55700,-77.45352,7.56,50.50,119.26,187.90,-193.82,-42.76,-33.37,5.06,0,
13,6,50,0,10,4,17,37.55699,-77.45351,7.56,50.60,119.26,187.57,-188.55,-42.98,-33.37,6.97,0,
13,6,50,203,10,4,17,37.55699,-77.45349,7.56,50.60,119.26,187.62,-188.66,-42.98,-33.37,6.87,0,
13,6,50,406,10,4,17,37.55698,-77.45349,10.01,50.70,120.08,187.35,27.94,-43.20,-34.25,5.11,0,
13,6,50,593,10,4,17,37.55697,-77.45347,10.81,50.70,120.09,187.46,31.84,-42.54,-33.86,4.11,0,
13,6,50,796,10,4,17,37.55696,-77.45346,11.89,50.70,121.56,187.51,-193.71,-42.32,-33.53,4.44,0,
13,6,51,0,10,4,17,37.55695,-77.45345,12.86,50.70,123.17,186.96,28.65,-42.32,-33.64,5.92,0,
13,6,51,203,10,4,17,37.55694,-77.45343,12.86,50.70,123.17,187.07,28.70,-42.32,-33.64,5.97,0,
13,6,51,390,10,4,17,37.55693,-77.45341,14.24,50.70,124.45,187.35,-101.98,-41.94,-33.53,6.54,0,
13,6,51,609,10,4,17,37.55693,-77.45339,14.80,50.70,126.13,187.46,-192.56,-41.83,-33.59,7.21,0,
13,6,51,796,10,4,17,37.55692,-77.45339,15.64,50.70,125.31,187.24,32.27,-42.21,-33.31,4.96,0,
13,6,52,0,10,4,17,37.55690,-77.45336,16.09,50.70,124.81,186.74,-131.53,-42.21,-34.03,6.11,0,
13,6,52,187,10,4,17,37.55690,-77.45335,16.09,50.70,124.81,186.85,-130.87,-42.16,-33.97,6.35,0,
13,6,52,406,10,4,17,37.55688,-77.45334,17.47,50.70,125.80,186.85,-191.19,-41.28,-33.70,7.44,0,
13,6,52,609,10,4,17,37.55688,-77.45333,17.88,50.70,127.17,187.18,-187.62,-41.61,-33.53,5.97,0,
13,6,52,796,10,4,17,37.55686,-77.45330,18.27,50.60,126.65,186.96,28.48,-41.61,-33.97,5.54,0,
13,6,52,984,10,4,17,37.55685,-77.45328,18.67,50.60,126.77,187.18,18.87,-41.55,-33.70,7.44,0,
13,6,53,203,10,4,17,37.55684,-77.45326,18.67,50.50,126.77,187.13,29.97,-41.66,-33.48,6.11,0,
13,6,53,406,10,4,17,37.55683,-77.45325,18.67,50.50,126.77,187.07,29.97,-41.72,-33.48,6.16,0,
13,6,53,609,10,4,17,37.55681,-77.45323,19.74,50.40,125.40,186.36,31.56,-41.11,-33.37,4.15,0,
13,6,53,796,10,4,17,37.55680,-77.45321,20.33,50.40,124.76,186.69,31.95,-41.39,-33.20,6.11,0,
13,6,54,0,10,4,17,37.55679,-77.45318,20.91,50.30,124.01,186.47,32.33,-41.39,-33.37,4.96,0,
13,6,54,203,10,4,17,37.55678,-77.45316,20.91,50.20,124.01,186.63,25.46,-41.39,-33.42,5.06,0,
13,6,54,406,10,4,17,37.55677,-77.45314,22.29,50.20,123.73,185.92,30.08,-41.28,-33.20,4.11,0,
13,6,54,593,10,4,17,37.55675,-77.45312,22.65,50.10,123.74,187.07,5.58,-40.89,-32.87,6.59,0,
13,6,54,796,10,4,17,37.55674,-77.45310,23.26,50.10,123.71,186.63,-85.22,-41.17,-33.26,7.35,0,
13,6,55,0,10,4,17,37.55673,-77.45307,23.85,50.00,122.94,186.25,-183.61,-40.73,-33.04,5.20,0,
13,6,55,203,10,4,17,37.55672,-77.45305,23.85,49.90,122.94,186.19,-176.85,-40.78,-33.09,5.20,0,
13,6,55,390,10,4,17,37.55671,-77.45303,24.57,49.80,122.56,185.75,34.91,-41.39,-33.42,6.68,0,
13,6,55,609,10,4,17,37.55670,-77.45301,24.82,49.70,122.41,185.64,17.94,-40.95,-33.53,5.39,0,
13,6,55,796,10,4,17,37.55669,-77.45298,25.40,49.70,122.89,186.03,29.09,-40.95,-33.37,4.82,0,
13,6,56,0,10,4,17,37.55667,-77.45296,25.77,49.60,122.59,186.30,35.46,-40.78,-33.26,4.82,0,
13,6,56,187,10,4,17,37.55666,-77.45293,25.77,49.50,122.59,186.14,35.24,-40.78,-33.31,5.06,0,
13,6,56,406,10,4,17,37.55665,-77.45291,25.77,49.40,122.59,185.81,34.86,-40.78,-33.26,3.63,0,
13,6,56,609,10,4,17,37.55664,-77.45288,26.51,49.30,122.59,185.64,33.59,-40.56,-33.20,5.01,0,
13,6,56,796,10,4,17,37.55662,-77.45286,26.85,49.10,123.62,185.59,-180.37,-40.73,-33.04,4.34,0,
13,6,56,984,10,4,17,37.55661,-77.45284,27.13,49.00,124.19,185.26,-177.18,-40.56,-33.26,6.11,0,
13,6,57,203,10,4,17,37.55660,-77.45281,27.31,48.90,124.12,184.60,35.02,-40.51,-33.20,5.63,0,
13,6,57,406,10,4,17,37.55659,-77.45279,27.31,48.90,124.12,184.71,35.08,-40.40,-33.15,5.87,0,
13,6,57,609,10,4,17,37.55657,-77.45277,27.37,48.80,124.57,185.15,32.44,-40.29,-33.15,5.63,0,
13,6,57,796,10,4,17,37.55656,-77.45275,27.62,48.80,125.65,184.93,-180.42,-40.45,-33.09,5.82,0,
13,6,58,0,10,4,17,37.55654,-77.45272,27.81,48.80,125.34,184.44,-180.26,-41.06,-33.75,4.34,0,
13,6,58,203,10,4,17,37.55653,-77.45269,27.81,48.80,125.34,184.55,-180.26,-41.00,-33.75,4.11,0,
13,6,58,406,10,4,17,37.55652,-77.45266,27.80,48.80,125.34,184.16,18.10,-39.96,-33.15,4.01,0,
13,6,58,593,10,4,17,37.55650,-77.45265,27.75,48.80,125.29,184.98,35.30,-40.40,-33.31,3.53,0,
13,6,58,796,10,4,17,37.55649,-77.45262,27.39,48.80,125.13,184.66,30.57,-39.80,-32.87,7.30,0,
13,6,59,0,10,4,17,37.55647,-77.45260,27.35,48.80,125.49,184.66,-182.40,-40.02,-33.15,5.97,0,
13,6,59,203,10,4,17,37.55646,-77.45257,27.35,48.80,125.49,184.71,-175.75,-40.13,-33.20,5.97,0,
13,6,59,390,10,4,17,37.55645,-77.45256,27.30,48.80,126.01,184.76,34.25,-39.41,-32.22,6.92,0,
13,6,59,609,10,4,17,37.55643,-77.45253,27.30,48.80,126.01,185.04,1.24,-39.85,-32.87,4.82,0,
13,6,59,796,10,4,17,37.55642,-77.45251,27.23,48.70,126.42,184.33,21.29,-40.13,-32.98,5.20,0,
13,7,0,0,10,4,17,37.55641,-77.45249,27.23,48.70,126.61,184.22,31.62,-40.13,-32.54,5.11,0,
13,7,0,187,10,4,17,37.55640,-77.45246,27.23,48.60,126.61,184.16,31.78,-40.24,-32.60,4.44,0,
13,7,0,406,10,4,17,37.55638,-77.45244,27.81,48.60,126.62,184.49,29.58,-40.13,-32.93,2.53,0,
13,7,0,609,10,4,17,37.55637,-77.45242,28.04,48.60,126.78,184.22,31.78,-39.63,-32.76,5.16,0,
13,7,0,796,10,4,17,37.55635,-77.45240,28.50,48.60,126.70,184.27,34.97,-39.91,-32.76,5.01,0,
13,7,0,984,10,4,17,37.55634,-77.45237,28.91,48.50,126.84,183.72,34.64,-39.80,-33.09,5.97,0,
13,7,1,203,10,4,17,37.55632,-77.45235,29.20,48.50,126.77,184.16,35.13,-39.41,-32.71,6.11,0,
13,7,1,406,10,4,17,37.55631,-77.45232,29.20,48.50,126.77,184.11,35.02,-39.47,-32.76,6.01,0,
13,7,1,609,10,4,17,37.55629,-77.45230,29.62,48.40,126.61,183.78,15.52,-39.30,-32.71,4.73,0,
13,7,1,796,10,4,17,37.55628,-77.45227,29.89,48.40,127.25,183.28,22.66,-39.36,-32.87,5.78,0,
13,7,2,0,10,4,17,37.55627,-77.45225,30.17,48.30,127.33,184.05,29.09,-38.97,-32.22,6.35,0,
13,7,2,203,10,4,17,37.55625,-77.45223,30.17,48.30,127.33,184.00,29.31,-38.97,-32.22,6.20,0,
13,7,2,406,10,4,17,37.55624,-77.45220,30.17,48.30,128.20,183.39,30.74,-38.97,-32.11,5.92,0,
13,7,2,593,10,4,17,37.55622,-77.45218,30.17,48.20,128.34,183.28,29.20,-39.08,-32.32,6.49,0,
13,7,2,796,10,4,17,37.55621,-77.45216,30.17,48.10,128.34,182.68,32.33,-38.15,-32.16,6.97,0,
13,7,3,0,10,4,17,37.55619,-77.45214,30.10,48.10,127.40,183.12,31.45,-39.30,-32.60,6.49,0,
13,7,3,203,10,4,17,37.55618,-77.45211,30.10,47.90,127.40,183.12,31.12,-39.30,-32.60,6.35,0,
13,7,3,390,10,4,17,37.55616,-77.45207,30.13,47.90,127.42,183.17,33.37,-38.04,-32.27,5.11,0,
13,7,3,609,10,4,17,37.55615,-77.45205,30.17,47.80,127.70,183.23,33.87,-38.26,-31.89,3.96,0,
13,7,3,796,10,4,17,37.55614,-77.45203,30.41,47.60,127.83,182.84,31.07,-38.31,-31.89,3.87,0,
13,7,4,0,10,4,17,37.55612,-77.45201,30.70,47.50,127.51,183.23,30.24,-39.08,-32.27,5.63,0,
13,7,4,187,10,4,17,37.55610,-77.45198,30.70,47.50,127.51,183.23,30.30,-39.03,-32.27,5.30,0,
13,7,4,406,10,4,17,37.55609,-77.45195,31.01,47.50,127.20,183.34,32.05,-38.09,-31.78,4.77,0,
13,7,4,609,10,4,17,37.55607,-77.45192,31.04,47.50,127.24,182.57,31.56,-38.48,-32.38,6.16,0,
13,7,4,796,10,4,17,37.55605,-77.45190,31.10,47.50,127.00,182.51,-16.50,-38.70,-32.49,6.20,0,
13,7,4,984,10,4,17,37.55604,-77.45188,31.35,47.50,127.06,182.79,27.94,-37.93,-32.00,5.06,0,
13,7,5,203,10,4,17,37.55602,-77.45184,31.40,47.50,127.00,182.73,31.56,-37.98,-31.67,4.25,0,
13,7,5,406,10,4,17,37.55601,-77.45182,31.40,47.60,127.00,182.79,31.56,-37.98,-31.67,4.34,0,
13,7,5,609,10,4,17,37.55599,-77.45179,31.54,47.50,127.40,182.68,22.22,-37.76,-31.83,4.49,0,
13,7,5,796,10,4,17,37.55597,-77.45177,31.51,47.50,127.54,182.79,32.88,-37.76,-32.05,5.44,0,
13,7,6,0,10,4,17,37.55596,-77.45175,31.51,47.40,127.54,182.95,33.04,-37.65,-31.83,4.68,0,
13,7,6,203,10,4,17,37.55595,-77.45172,31.51,47.40,127.54,182.84,32.60,-37.76,-31.89,4.25,0,
13,7,6,406,10,4,17,37.55593,-77.45169,31.79,47.40,127.36,183.34,-171.74,-37.60,-31.67,4.30,0,
13,7,6,593,10,4,17,37.55591,-77.45166,31.74,47.40,127.06,182.62,-172.46,-37.65,-31.61,5.82,0,
13,7,6,796,10,4,17,37.55590,-77.45164,31.49,47.30,127.04,182.62,32.33,-37.32,-31.89,5.16,0,
13,7,7,0,10,4,17,37.55588,-77.45162,31.22,47.30,126.80,182.29,30.46,-37.43,-31.89,3.92,0,
13,7,7,203,10,4,17,37.55587,-77.45159,31.22,47.20,126.80,182.35,27.83,-37.49,-31.89,3.68,0,
13,7,7,390,10,4,17,37.55585,-77.45156,30.94,47.20,126.56,182.02,4.81,-37.71,-31.94,5.87,0,
13,7,7,609,10,4,17,37.55584,-77.45153,30.94,47.10,126.41,182.35,24.14,-37.93,-31.94,5.82,0,
13,7,7,796,10,4,17,37.55582,-77.45151,30.87,47.10,126.34,181.96,28.48,-37.65,-31.78,5.35,0,
13,7,8,0,10,4,17,37.55581,-77.45149,30.82,47.10,126.34,182.40,22.61,-37.76,-31.94,3.77,0,
13,7,8,187,10,4,17,37.55579,-77.45146,30.82,47.00,126.34,182.40,22.77,-37.82,-31.89,3.92,0,
13,7,8,406,10,4,17,37.55578,-77.45143,30.86,46.90,126.36,182.29,30.57,-37.65,-32.11,4.49,0,
13,7,8,609,10,4,17,37.55577,-77.45141,30.79,46.80,126.12,182.40,29.97,-37.76,-31.78,3.34,0,
13,7,8,796,10,4,17,37.55575,-77.45139,30.75,46.80,125.80,182.07,31.12,-37.54,-31.72,4.39,0,
13,7,8,984,10,4,17,37.55574,-77.45137,30.74,46.70,126.21,182.02,29.42,-37.16,-31.61,5.92,0,
13,7,9,203,10,4,17,37.55572,-77.45133,30.74,46.60,126.21,182.51,31.56,-37.27,-31.78,4.54,0,
13,7,9,406,10,4,17,37.55571,-77.45130,30.74,46.60,126.21,182.51,31.56,-37.49,-32.05,3.73,0,
13,7,9,609,10,4,17,37.55569,-77.45128,31.38,46.50,125.58,181.36,23.16,-37.27,-31.39,4.58,0,
13,7,9,796,10,4,17,37.55568,-77.45126,31.32,46.50,125.43,182.02,30.57,-36.99,-31.28,6.92,0,
13,7,10,0,10,4,17,37.55566,-77.45122,31.31,46.50,125.75,182.57,27.39,-37.32,-31.78,25.14,0,
13,7,10,203,10,4,17,37.55565,-77.45120,31.31,46.50,125.75,182.57,27.39,-37.32,-31.72,27.95,0,
13,7,10,406,10,4,17,37.55564,-77.45117,31.30,46.50,125.83,182.29,33.48,-36.83,-31.06,126.42,0,
13,7,10,593,10,4,17,37.55562,-77.45115,31.27,46.40,125.67,182.07,-168.61,-37.10,-31.45,120.12,0,
13,7,10,796,10,4,17,37.55561,-77.45113,31.24,46.30,125.73,182.07,29.42,-37.10,-31.39,133.52,0,
